0.905339454302 0.29211933914 0.770448413745 0.722816213018 0.782174154578 0.395524303873,0.702799939302 0.575502669304 0.532283035693 0.445641199005 0.302113219298 0.0853749679076
0.900640208319 0.0676897671014 0.983272903102 0.0480877531513 0.127763585543 0.597173380715,0.161013940047 0.195450802153 0.350211919122 0.953046807806 0.721297454167 0.0907562346353
0.616363144417 0.839777628113 0.763009551142 0.474838449875 0.208431483773 0.119527151797,0.672732475257 0.0573820130747 0.765830437639 0.173464311768 0.0296792615308 0.901903883936
0.0867253135967 0.104768346632 0.635576019284 0.180061359839 0.384919065946 0.00656328483243,0.0210276980104 0.845099888329 0.498453267321 0.847002396878 0.19451662273 0.386868296602
0.956340625176 0.188880073844 0.133232349369 0.436634349778 0.73936420476 0.910780231097,0.80264308745 0.416850454531 0.453711280078 0.528994686055 0.857103521332 0.910294957435
0.494120315249 0.228327569189 0.713978814571 0.870290183798 0.798293266687 0.846284137263,0.966103688219 0.67056203553 0.93341532468 0.120984541103 0.82238246801 0.50553587038
0.222479507051 0.544335699086 0.189498626631 0.794557436806 0.493963795609 0.944049261719,0.548573352232 0.626945346191 0.7565540468 0.922405878469 0.517915373324 0.903946820163
0.454654216404 0.244000075941 0.30366251886 0.617578854538 0.081991589443 0.981623815949,0.717040165032 0.574510657299 0.30566827129 0.406352275377 0.145273125768 0.0792946966067
0.777564202519 0.101234513159 0.403839127143 0.271248876282 0.0674289313178 0.246413584044,0.684486071785 0.567331138677 0.7682605348 0.171743592151 0.61132871249 0.354526038761
0.705642245238 0.0815884798099 0.606259650474 0.337615122376 0.931439524163 0.0593798727499,0.154240222336 0.359937902245 0.798669598057 0.210898636711 0.159754438785 0.445142149255
0.319514122053 0.929562837422 0.492418828478 0.955247313787 0.166039707291 0.0916263169138,0.864211186328 0.23349173809 0.820377364521 0.975406291195 0.903877825652 0.0966979481746
0.937083484953 0.717436156887 0.609744358816 0.802271486563 0.773163542621 0.871050624937,0.33202211299 0.803698272817 0.34241808137 0.166563246158 0.502055136405 0.894290854789
0.980733397882 0.466321185517 0.0316602601871 0.576942187669 0.0411930858056 0.192653890921,0.983908571181 0.186761972256 0.436360844551 0.721975077947 0.113663645929 0.810622196845
0.998091767838 0.478825907517 0.0359778627802 0.859134302542 0.501284881596 0.24080690308,0.362854060186 0.51628027629 0.526638349552 0.0885332761496 0.455449821295 0.743716093111
0.345127023105 0.641268285567 0.0304218454545 0.238450590424 0.491839241279 0.513389554552,0.538807080477 0.371958157982 0.513419856032 0.359344524233 0.275027072072 0.353720527499
0.424893251623 0.897854961258 0.441779581329 0.442387301925 0.191979210923 0.7036029329,0.129438197057 0.678523876783 0.842783044448 0.828625852607 0.402157153478 0.776227707069
0.377808347184 0.68435782219 0.312118283059 0.817678244365 0.770003198757 0.515586777609,0.700648546737 0.164232964503 0.781444523732 0.821928960433 0.560793467673 0.667077520499
0.821650316534 0.147503721379 0.364588360886 0.695323225351 0.929530127745 0.0751100559495,0.441260582452 0.935308463282 0.942196244309 0.914637072677 0.272157294511 0.0678718898565
0.741813569816 0.112788459993 0.400043143546 0.45111978283 0.886224916682 0.600984578785,0.0669633106631 0.0422516136793 0.642944644056 0.630198870662 0.700478802209 0.841896551735
0.959135983025 0.338959762325 0.314776210588 0.387293469828 0.0327752520582 0.105654856424,0.760688631083 0.379187784409 0.311496292786 0.408706873753 0.504951064872 0.654786597924
0.180576966358 0.56675947284 0.690408132112 0.633000827967 0.689429955866 0.670789260369,0.183306536551 0.410454369613 0.564329439606 0.95998915434 0.57827392632 0.999537221801
0.983881388353 0.101779349739 0.558183647114 0.423888830947 0.435345524208 0.887114476711,0.872541876505 0.591926992398 0.321004209924 0.399626989921 0.867324688733 0.116644623499
0.607840977392 0.292300022914 0.52125032892 0.322333275812 0.465032959609 0.757824951782,0.655410309946 0.835644889077 0.752420579226 0.990821781672 0.620228211848 0.611469411008
0.42185709101 0.194932093836 0.514502866348 0.254009858991 0.929565896344 0.438101470821,0.553841056461 0.635127713743 0.0818092384301 0.715916575755 0.518840491604 0.25040823726
0.562796984892 0.95437052409 0.924837655336 0.473424391071 0.909444598858 0.198296567869,0.588018262624 0.364607044448 0.219777850263 0.128117644128 0.928275431129 0.30580110745
0.708435041542 0.575432202135 0.884891956697 0.379789154308 0.204513055631 0.0448731440307,0.937043271612 0.0782553428932 0.830208310714 0.647340279891 0.389435211099 0.811766086012
0.735241139025 0.810372161898 0.225903271576 0.531378490523 0.87578289611 0.192802914998,0.0303516373299 0.0476125749565 0.532408622694 0.28367639543 0.159774315691 0.0473901052555
0.210726054581 0.0773491129811 0.403142477028 0.351509982821 0.350799592565 0.701858648144,0.228059916748 0.687402891111 0.804821475157 0.270140035498 0.951036459713 0.752844996665
0.125037961241 0.731243111323 0.789626065351 0.220448892746 0.264925756291 0.894808048246,0.797075348655 0.958963657349 0.21551565305 0.0934786991225 0.144161021417 0.514085999499
0.560285258757 0.580973241522 0.675058036997 0.867181978614 0.837680010754 0.749868720205,0.879005071335 0.835568642066 0.913550510019 0.777028282774 0.225409826644 0.160023048621
0.433587234236 0.15717432405 0.992579198587 0.126541977674 0.811763085278 0.338780147255,0.229636859447 0.738421775848 0.437511734659 0.322325104348 0.91758045902 0.447415740338
0.230703356655 0.947454530123 0.505292320799 0.397678174499 0.309884820167 0.445184624142,0.80021583978 0.432263445846 0.201409775097 0.842748247199 0.74384330243 0.634275586391
0.272751548115 0.520199383258 0.552087717924 0.456183135068 0.980767526542 0.449247631775,0.446442447242 0.99207591108 0.227188968224 0.553059222174 0.159896423898 0.36352386467
0.101688757133 0.424382803823 0.215345200432 0.0881479031832 0.234596658006 0.227702059448,0.219362094758 0.194505842932 0.0156191027466 0.904908187863 0.0505111306048 0.952440048003
0.218420959225 0.478010878661 0.989518795945 0.468472525048 0.452322024595 0.755546490854,0.399774558883 0.504927221476 0.592902798482 0.0214649352618 0.66328704609 0.914199995242
0.761274101187 0.0623867438497 0.641338577747 0.310931024588 0.593464356504 0.207037341643,0.0626317253977 0.986697196365 0.0435549873221 0.235875630696 0.366060286724 0.654343555981
0.621079105581 0.59823867818 0.910323029687 0.894528525575 0.534048737405 0.0126449489091,0.120433248021 0.552276911208 0.983068377387 0.906662024412 0.596720170793 0.0900449168287
0.563679762611 0.407261699639 0.788983887927 0.0550856040549 0.457487935364 0.7251827807,0.507791723964 0.205528709412 0.999687662977 0.134408048024 0.300122447365 0.235454555986
0.740321279441 0.65400435615 0.352513269448 0.671146790894 0.890801761989 0.428167145825,0.237121081764 0.396441499082 0.946652658625 0.40793923269 0.959207085822 0.327763065129
0.637305458066 0.580196471657 0.20587396737 0.141672840186 0.982342491293 0.457349747898,0.920820031795 0.903524784887 0.671159508744 0.424449503438 0.629964717485 0.140840997177
0.933411591723 0.252433380731 0.255872409763 0.502216408095 0.153716826682 0.0838323841187,0.810280979396 0.669666471905 0.910835967157 0.343985422918 0.380872425827 0.189755492676
0.0503724280236 0.95557280117 0.0187214852072 0.895902538519 0.565877968695 0.665620974385,0.831289678375 0.0844216322555 0.39326126894 0.316472738443 0.983458938244 0.904736280407
0.264476115091 0.231278062394 0.314464304895 0.240400908141 0.88737878711 0.939103249719,0.153747550268 0.00880628910716 0.732418078117 0.963262264398 0.676695788891 0.228981294019
0.342133380179 0.940903196776 0.0364415465326 0.645066668811 0.304023230907 0.721523566268,0.404497086649 0.601691316232 0.920151420667 0.731327147919 0.424931976765 0.636044430718
0.733480259924 0.786642695151 0.8784165435 0.015789847815 0.930185275269 0.442825859499,0.254595456693 0.300420140745 0.338957296189 0.764623489683 0.210788634426 0.991712267281
0.66813636142 0.479478004177 0.31160469618 0.661635646455 0.0342214689281 0.241662787814,0.436861622516 0.904628493431 0.0362999878954 0.844733172273 0.753108105391 0.89517135503
0.242082881047 0.337915769655 0.898424318092 0.505002732031 0.651818309285 0.760930234552,0.0151208853431 0.760096372274 0.850006390351 0.388620343592 0.0215549268796 0.364888659736
0.82129911986 0.200220781599 0.0832776490447 0.0729340744514 0.309863307676 0.27886232258,0.395742692015 0.642815237237 0.885645045525 0.464365667798 0.0651315450782 0.488480407113
0.692433844512 0.137122659916 0.894515500692 0.670841046432 0.830013277776 0.680169122339,0.245218202317 0.528460692467 0.928704722028 0.0996241206181 0.963813563483 0.188796547881
0.911522163875 0.0946165329536 0.843014620994 0.489687454897 0.06044308383 0.420955095489,0.931749376671 0.748683122524 0.898840478114 0.0139261220894 0.746798299392 0.0627246926916
0.425007086826 0.582639424439 0.262648659332 0.941417784106 0.15948892496 0.747076263543,0.943599342278 0.935477268633 0.193271941488 0.669039607492 0.115496900575 0.502618859111
0.888412940699 0.823704279568 0.386595489953 0.0144687520217 0.634622467346 0.754611482906,0.975379787623 0.683917616057 0.462378226247 0.949879352961 0.815028048773 0.873454337332
0.391523265152 0.118080635797 0.755861709505 0.832425476055 0.82394868695 0.455653205608,0.123953936274 0.672429174207 0.211815733352 0.696704582735 0.47130533084 0.791124167942
0.450881571042 0.328984092759 0.629611513338 0.133232112627 0.427999484795 0.412435694782,0.266362930313 0.476922354695 0.645522327119 0.697473385261 0.287788485317 0.230748737808
0.770748410166 0.0974132244985 0.917569433912 0.30532209756 0.459109847219 0.78614855378,0.606210639435 0.235861018164 0.54440672737 0.0240166871851 0.372710610699 0.858656367392
0.11531571465 0.0206688237914 0.728395971406 0.83823658892 0.443194602228 0.012713304373,0.999143394983 0.146176344869 0.996346901654 0.783624422018 0.247716016897 0.886568943221
0.0316357212602 0.100167912656 0.88469961561 0.106353855841 0.0177995758634 0.196587992403,0.624306259319 0.285459605034 0.342492138729 0.910437640002 0.801103507468 0.567475682144
0.587184169902 0.0180445884745 0.259905340891 0.710593256857 0.158566649701 0.261135147569,0.616645136231 0.0951407313955 0.479077074423 0.0900318443932 0.80938879223 0.266044969314
0.237218779656 0.674170139998 0.556397172354 0.614812809632 0.223607537379 0.448344532526,0.312161787386 0.658164973647 0.250690517521 0.400893805884 0.347773427186 0.950065792465
0.310968304243 0.0122516933539 0.563873189585 0.502339701328 0.199281786127 0.278827973972,0.582459754941 0.781006741608 0.565107388034 0.849232096501 0.344764428543 0.322569198316
0.314021519879 0.964307441628 0.676996445241 0.358091223827 0.446379698992 0.695642715466,0.533277588061 0.550600004249 0.136696551301 0.624025955178 0.848637353228 0.104333398743
0.642248142666 0.974498205797 0.0808198154407 0.232544897833 0.312561098205 0.507543415994,0.588030722155 0.649962237701 0.660126258696 0.8865561275 0.457357771368 0.397913150086
0.528474959524 0.252921109286 0.165045482299 0.960921426884 0.913535140342 0.0452074090049,0.296349995045 0.827137048936 0.463636943697 0.672321890759 0.110080039534 0.666273956278
0.69936420573 0.609499524407 0.998357062443 0.71040835441 0.27323919272 0.91256019327,0.643813276085 0.727416038054 0.132896968919 0.118341083988 0.39965660742 0.772650935426
0.821236236655 0.434309132794 0.318806673105 0.572744991905 0.282836729818 0.462802175727,0.105956576075 0.134969891261 0.919325874513 0.6974544797 0.802585637334 0.334861986716
0.170931542997 0.186663784525 0.488193304283 0.382120519261 0.0319075720081 0.0435332725519,0.372595234978 0.373947545563 0.0862429801361 0.643840072027 0.268158277909 0.0122879277256
0.885166629424 0.0962922366862 0.98701736088 0.452608554769 0.836165203749 0.906654932063,0.655398012338 0.118801823151 0.855888830207 0.778976510302 0.666551847662 0.665621913918
0.162427594866 0.666868650302 0.32026456322 0.131948380658 0.078611567191 0.442099977513,0.487978268439 0.260777237644 0.382202828534 0.69543206686 0.512469235013 0.155714647062
0.0268409301225 0.462456243759 0.541356388784 0.644671727979 0.93139361909 0.944828170078,0.00599369272696 0.346710018224 0.499726803621 0.763491337665 0.609972042246 0.865941921613
0.151829957148 0.865931983728 0.77632890983 0.806881832283 0.663665594512 0.423413501861,0.273697714136 0.153987819843 0.665890195996 0.557947102289 0.509837607717 0.496715259882
0.566749100925 0.066073370478 0.173710943033 0.431019259837 0.405846794028 0.414920228738,0.752043996359 0.465506808708 0.463321889116 0.455871572315 0.178522672412 0.294226450448
0.378472881786 0.655001239027 0.189972035782 0.387314545434 0.128038694126 0.769082505917,0.151076376485 0.225815462114 0.607339929627 0.0022239141483 0.564110308054 0.691887743743
0.158295145465 0.432304370083 0.854356656496 0.117233998679 0.798541386058 0.629976279434,0.808824471863 0.820515018355 0.648714226676 0.754846182483 0.662183462177 0.454438076197
0.0757655088688 0.68020039244 0.374922185976 0.420429569385 0.478837204192 0.913896567556,0.565916212785 0.484364596861 0.269776477703 0.0978250269887 0.678046606087 0.0605474078388
0.157616812618 0.627049861562 0.218129184868 0.0554961093632 0.133430913518 0.722918452879,0.729763184793 0.504149789863 0.649277962152 0.444661668605 0.247677570687 0.826554639232
0.433953585293 0.36877081372 0.730455179434 0.0920985355642 0.74440246003 0.915495885842,0.400346097068 0.799101961412 0.89300031652 0.00246475433843 0.405935225005 0.780616628053
0.714435696335 0.0203283012478 0.865359839921 0.46426061165 0.169296246322 0.522677796837,0.415318693092 0.849051765191 0.82065526397 0.227782838464 0.901677447672 0.527614943918
0.511738230416 0.623711711069 0.234216643961 0.616333887792 0.761911895486 0.0163357328598,0.103929995105 0.852365451774 0.541591815603 0.286424807918 0.846782480226 0.340112714538
0.251148645519 0.929676682161 0.757572279313 0.875306312277 0.180266486249 0.448684644255,0.412788363096 0.438491753139 0.741382729033 0.266659586907 0.819273725569 0.756215357187
0.541088855634 0.315038261793 0.671139226594 0.0830759465452 0.472939143328 0.488758176181,0.651137913184 0.882108603467 0.407324210914 0.616948027191 0.54865095141 0.123706547024
0.795941017368 0.45878571681 0.291359553231 0.266796563416 0.535683531138 0.752536617933,0.317771390314 0.829373641453 0.134733847106 0.663997611438 0.612866108387 0.576821306687
0.959364547075 0.129456074438 0.447684955383 0.703325946282 0.156931018056 0.665182417617,0.594409880618 0.16385099261 0.299242677559 0.556588812045 0.208977544488 0.90784702224
0.975510909987 0.172467328779 0.691616662964 0.443208913324 0.419898890358 0.794841225139,0.777815000681 0.488004933053 0.481550582868 0.869155089049 0.888055619261 0.192099574488
0.896236571475 0.203405618527 0.805598192121 0.582991639526 0.176194767491 0.68292983546,0.442727836682 0.882759142514 0.348001030242 0.00775998343068 0.236139571436 0.695779727734
0.367329369527 0.25980876742 0.900463944024 0.730328777712 0.777067754635 0.0380322281498,0.723332746419 0.334015741401 0.358560312815 0.194659410635 0.692383178629 0.965680913546
0.479874712606 0.439077840012 0.320786307191 0.0400537707745 0.351742509978 0.491424650177,0.00879088704979 0.411934675025 0.66369669014 0.107968303598 0.125535562623 0.64939819846
0.873253124685 0.239067710527 0.875749425183 0.110809280888 0.376563718093 0.599906878748,0.540383621878 0.477742080444 0.601984483897 0.184361542231 0.275046012579 0.657391621812
0.146010645608 0.754820928491 0.578150732824 0.552488019203 0.337160349856 0.284582952327,0.97505625281 0.894531185404 0.414459282619 0.087226894791 0.0748016101844 0.0087368196347
0.759078048448 0.838920673578 0.211522902138 0.787772097779 0.64006513078 0.272440715587,0.175696649397 0.37179830183 0.102625624937 0.220602139458 0.83982480452 0.0765810355873
0.267089529525 0.859317927022 0.510883040036 0.631782833253 0.869646105756 0.624825977149,0.183773959692 0.877576004033 0.858882697787 0.295685724249 0.940707176841 0.727242608102
0.917980624319 0.886882136515 0.425030077482 0.852626792417 0.307269234332 0.640581993054,0.802645876147 0.189390852947 0.684032224924 0.0943718646804 0.321627944193 0.095643821302
0.975741300974 0.94233874149 0.613144547889 0.107783528292 0.972771690816 0.15713559487,0.268481749465 0.106704909898 0.980352864174 0.452262655044 0.0855907674497 0.593146344365
0.0291425773873 0.490498073067 0.0377405103502 0.192863265732 0.717955963785 0.215591109204,0.882761760079 0.695980174171 0.718028774884 0.23928035506 0.697506354574 0.576860955969
0.78569173889 0.0803598893393 0.653182611527 0.165920268244 0.871645704106 0.0119190735808,0.165480522092 0.877574714925 0.459824216294 0.191497610904 0.711032735994 0.384329325678
0.140766697125 0.946008954626 0.938608029236 0.304405506834 0.643881114369 0.289317435038,0.0298465561894 0.0970568346807 0.762957505863 0.101721855978 0.315642609923 0.80544414644
0.775020817924 0.801299309997 0.652522208432 0.510960827552 0.0232308621738 0.717242957866,0.029935281075 0.766695478072 0.596593795815 0.785596221534 0.24590859966 0.817166696196
0.983398996045 0.174014394556 0.856578534896 0.00288250087233 0.724169282508 0.400416346265,0.722153983501 0.327957703919 0.836639681472 0.868506599549 0.724425870312 0.672497095282
0.0318252322048 0.974831668943 0.946918120609 0.782752875047 0.290833887046 0.051756963869,0.954905617643 0.421536676084 0.0360493443471 0.113387944177 0.926600390109 0.237212989655
0.104971468323 0.539520616895 0.417434780154 0.0437009265105 0.544726432511 0.233615211758,0.70636189869 0.75073628715 0.347897222893 0.752091648179 0.532292349864 0.111493099184
0.351047520252 0.18100304117 0.624802367665 0.0794315448629 0.251102112752 0.384447656161,0.288842800402 0.692991950761 0.45840309988 0.465129508226 0.537675287484 0.0640228643962
0.485036165253 0.198903022328 0.915095106138 0.591189084715 0.569080859895 0.66970201144,0.966885037215 0.0977299426069 0.721972679321 0.720111065318 0.882389160702 0.221771776201
0.849351751038 0.83156857531 0.958737642994 0.288821040512 0.525155660185 0.975894020573,0.810428049914 0.430444860935 0.325610037733 0.944890651058 0.149582681502 0.680408852083
0.477760330763 0.18144430086 0.771608052026 0.264534285147 0.336698531095 0.81951982899,0.445970693045 0.440381471996 0.334142108061 0.846600275623 0.720934909592 0.746053822041
0.337017324687 0.485429139906 0.0468429835035 0.510677363523 0.771149687355 0.107713780898,0.225743022482 0.272004793578 0.932076438358 0.240116313434 0.494297399247 0.757584493609
0.758440389474 0.594348425818 0.761653108591 0.958323407233 0.165404530515 0.94895773699,0.703440272214 0.330220560601 0.894050039922 0.226761208725 0.133652906611 0.931407171507
0.921805025056 0.283087928674 0.615472126584 0.608632662897 0.114318924008 0.283663612951,0.58399970862 0.0261753076473 0.298559869816 0.675165948755 0.888829800959 0.682901812772
0.935701973057 0.846764762914 0.6202072308 0.104480573561 0.534172498668 0.0709544491627,0.400022483093 0.994917039889 0.67972241093 0.608686866573 0.0140111642643 0.425805491941
0.811290607747 0.051900661449 0.401338696772 0.677223656399 0.110438006963 0.0611627290629,0.244424494984 0.977866975715 0.424248215159 0.885407442023 0.706213365 0.318640562308
0.558505988437 0.520505771623 0.45731270208 0.142046567768 0.319092522661 0.0917005827958,0.415032928675 0.629426308391 0.753382721557 0.656131527687 0.657304281964 0.319737906002
0.451209754393 0.641933048297 0.712103386695 0.817541903052 0.764409483604 0.657652340468,0.559231029383 0.769967239262 0.137642809434 0.911275700487 0.0511499061781 0.973539361669
0.404029792153 0.542782922081 0.685998372358 0.802148010689 0.249701514469 0.769485396284,0.777179454045 0.738123883113 0.930835419137 0.580101489674 0.731689504882 0.94175976136
0.792751903572 0.464827431116 0.767918707539 0.705843610319 0.474261442989 0.991423140633,0.535569696467 0.505207771962 0.364813467067 0.111136867437 0.261298076366 0.841207708309
0.872405779253 0.115092191644 0.467967265472 0.395171481079 0.807697184281 0.850467236366,0.476532704656 0.637239423794 0.554077559508 0.840503010336 0.159649529481 0.961760518768
0.742249265427 0.372891532585 0.236787224337 0.853640787263 0.814664463379 0.290825741597,0.509646366084 0.522081525826 0.200243862997 0.372103227958 0.247151416432 0.858780153472
0.0590950919778 0.0622494292633 0.628367273638 0.898050291569 0.995179748213 0.419291313736,0.719675610667 0.55582644673 0.927926903649 0.99685177909 0.443417490457 0.580138508652
0.687100390291 0.0846918734799 0.648485015255 0.445134205178 0.706336667373 0.940250279195,0.352370802071 0.714809225254 0.757401624944 0.688421061701 0.0519980180665 0.880168000481
0.70919338217 0.939005391013 0.912115715185 0.553125354015 0.225656565061 0.961412169276,0.564170377201 0.577504994355 0.0928136135111 0.216461844105 0.257909618583 0.814728921731
0.548527310869 0.426365191526 0.610823854404 0.0717905989617 0.454445101209 0.60455221639,0.703546201313 0.782861831728 0.920080276201 0.676296471376 0.102093730689 0.138474974534
0.45410579178 0.667004199368 0.546375937177 0.725863199556 0.923456879251 0.230145657134,0.328673210225 0.517493074698 0.718868811991 0.752976003593 0.464684656715 0.346003097844
0.527733981115 0.461260602601 0.6378127517 0.737673647192 0.977681855008 0.591596568805,0.472219059801 0.180825462384 0.439849772332 0.49540706862 0.515301112577 0.624532037942
0.911797018667 0.51180412081 0.48554981934 0.374409136444 0.885585776824 0.10631084777,0.475967871285 0.622543828816 0.782083369862 0.844035190701 0.955914114969 0.1630593624
0.543804118973 0.863717658139 0.730687368886 0.146655436717 0.380275982947 0.126124505812,0.333052296036 0.458877382777 0.650004224672 0.822113172525 0.262084598773 0.916433883254
0.0848636588269 0.604504872353 0.743425033917 0.899413096499 0.578382478608 0.0223033844637,0.25426647905 0.412749819313 0.0436546997265 0.461089105806 0.859956048241 0.134155175224
0.573836970496 0.365219200434 0.402406444808 0.156794881599 0.0679240921116 0.0650747084749,0.687045193202 0.626661284828 0.908222571984 0.395430021208 0.929886791873 0.450971252883
0.97119618526 0.305904171917 0.352676358139 0.739374601436 0.823986332351 0.324731843561,0.845818257338 0.672609273097 0.127462864729 0.74864809373 0.0426829776477 0.0454371328327
0.161610998787 0.392363305378 0.230219738345 0.223711633943 0.676363771392 0.272116050483,0.279592306632 0.175402328706 0.252617387083 0.689110474948 0.933176842754 0.314284039343
0.525607069915 0.787052598432 0.631849295992 0.0941057468434 0.429115832373 0.872178787777,0.464598883324 0.711851473165 0.929433770468 0.890927594508 0.486410146909 0.668984729536
0.95784726286 0.782997659514 0.938815813715 0.474496607043 0.372009764329 0.824592148559,0.882353759117 0.982368593038 0.391500705315 0.738121105462 0.895880118248 0.138076227952
0.702067546588 0.783106799018 0.0512881363527 0.403829252515 0.85531142728 0.653011517922,0.917528077826 0.0661822130082 0.806898789678 0.137167174704 0.293219963226 0.276438532965
0.17019665365 0.178310839438 0.796193755991 0.410290612284 0.632779806235 0.722238586628,0.604473153726 0.674992702834 0.2488970365 0.699771169648 0.0454389305999 0.263286435639
0.454662113056 0.461298214453 0.354776131067 0.885493471831 0.0772043644381 0.376750285813,0.672846066209 0.897137742439 0.206620268032 0.453831961949 0.0828258514011 0.846952300288
0.829598676873 0.519850600035 0.412371639178 0.486118027043 0.872127161977 0.732540822333,0.0124832752509 0.730164526785 0.234300072174 0.840823181448 0.962665051843 0.281807828338
0.633712974871 0.503442666374 0.480658477336 0.0950826349382 0.751483674886 0.827505896988,0.822465360031 0.272412033187 0.320054753728 0.664693517912 0.560962368813 0.875493351065
0.418454523357 0.553709550612 0.427909744644 0.23613374003 0.941219449677 0.963905198347,0.41732920555 0.161321763338 0.547791695835 0.648853427425 0.709275617185 0.202670783196
0.524281417024 0.608122399732 0.36852405082 0.195885643885 0.73584437433 0.751566978792,0.187658349706 0.0823948448918 0.287336258648 0.942928229384 0.800132642504 0.843032992911
0.782427932193 0.649319845081 0.724051086489 0.899002480052 0.309070146952 0.130317428349,0.951414440693 0.840483266442 0.920712658939 0.331947118525 0.709090329699 0.511617570606
0.0745224440624 0.722379478257 0.774716196582 0.822643899665 0.779238065687 0.883934508996,0.723247091056 0.105143552774 0.836442031781 0.393646786909 0.61854572602 0.125347667423
0.636395245974 0.75151087347 0.59989999293 0.652261155812 0.0821818154169 0.721627345269,0.41685102919 0.150038110551 0.0708627577718 0.918307016203 0.138600866301 0.696253193706
0.448395712236 0.303441548207 0.625088565361 0.34409331303 0.836876066661 0.272722311005,0.694484461174 0.830520086923 0.232950226073 0.153345718059 0.0974130770063 0.57670836925
0.364618277326 0.371240246601 0.88690953174 0.146949975109 0.557388880598 0.252808944663,0.710806848246 0.79358366568 0.978490489991 0.558678950314 0.058058512867 0.922788015367
0.284489749452 0.502946703789 0.579282399471 0.785094745204 0.169819265241 0.390418453806,0.878185461018 0.566608965563 0.43198671593 0.505820176367 0.573956930201 0.221301682931
0.266043886815 0.377939624372 0.348963778823 0.723251582398 0.938776482158 0.534081256772,0.294275260607 0.913795127323 0.567463304839 0.916826016751 0.441589755267 0.0222889609091
0.551995699417 0.541131712786 0.297981400114 0.807064446671 0.937141484279 0.0735287158012,0.240807918284 0.948912761974 0.849753218375 0.156359597992 0.954928553009 0.589932260161
0.737568864766 0.867860265654 0.217165297187 0.181980388602 0.594780212591 0.957291013341,0.726354182332 0.0700941712955 0.964919393379 0.960863544621 0.156482741529 0.732323264394
0.22201788743 0.867264527866 0.963516634081 0.435377469337 0.188748428881 0.846020084296,0.523089942721 0.638058974172 0.110991202361 0.364630975099 0.627270572515 0.1698394873
0.124774251553 0.523419596068 0.89140874138 0.388726632166 0.642833861846 0.813788343568,0.237188983284 0.163455820113 0.938116889373 0.311786503277 0.3381069788 0.472634425965
0.732108874238 0.0335648731905 0.231802667191 0.292618906283 0.063384464117 0.0718464198036,0.650005054868 0.246794249734 0.957238723327 0.0261597697769 0.876243256328 0.244185210539
0.490108440447 0.913977021777 0.461177879018 0.998309175817 0.132242480322 0.522350082439,0.7466341465 0.446843817979 0.660799758184 0.170475119481 0.984354818833 0.316750601422
0.461160614005 0.862113898451 0.166255844419 0.899964446812 0.230817803369 0.873086759698,0.107928979342 0.519531485939 0.752070296445 0.819968577413 0.991374231908 0.706179917113
0.0995450152779 0.728038510743 0.615610373178 0.293342431243 0.153591987745 0.863297527799,0.774744573361 0.861218658946 0.911045098157 0.356901792196 0.721334632567 0.427519021607
0.417690853237 0.0465428305007 0.109357757886 0.0582782379933 0.80214699955 0.518119434579,0.894800118974 0.709645961101 0.570414214822 0.853174823791 0.525258346718 0.93888605373
0.465234827683 0.245837487533 0.164058472409 0.986152558291 0.0176737191529 0.43598327841,0.907482854964 0.493285167254 0.98811704561 0.612288045428 0.572463475803 0.0711377162111
0.737521087521 0.52465407181 0.236134502944 0.17831304413 0.232112546573 0.481055570558,0.103111359251 0.99624433016 0.810840942397 0.326743869992 0.662351412429 0.992722394228
0.669605372075 0.0998292838012 0.961093024727 0.595287099689 0.409318521189 0.203760374735,0.757447517534 0.777606222724 0.385517912565 0.780741263883 0.647461323483 0.24104923277
0.394552545044 0.230458257514 0.937544304831 0.326856331007 0.0307527205927 0.329418914053,0.404169314432 0.980901545277 0.63804152724 0.156220164646 0.0458483511775 0.609515912584
0.0250651477666 0.80959251644 0.0119943797509 0.972819623867 0.0613093736479 0.749354402107,0.648282110659 0.0644113235645 0.520270976806 0.0888095222358 0.903311573757 0.27106472234
0.604847814746 0.725386618804 0.970186594996 0.919442371312 0.20099703261 0.066846424328,0.058931729964 0.805227821564 0.959784968404 0.220521659679 0.766133243736 0.00721836213534
0.00570368163392 0.019604085856 0.952153278246 0.27971910296 0.235507222036 0.496491799023,0.590326585257 0.145507511661 0.523333801836 0.352150714647 0.771843507094 0.0621235800655
0.807235926946 0.638815821097 0.672377460794 0.869418436279 0.0750246934933 0.691417843423,0.790415011891 0.0551972717011 0.394398717337 0.708592409174 0.00337237805397 0.00890251630895
0.424571883331 0.609872552266 0.0653023197832 0.772981023836 0.826978326335 0.515185485547,0.262111195591 0.496686337343 0.976030610961 0.674824096692 0.887475114928 0.26541336719
0.517116068444 0.441867340941 0.906995171015 0.963286906794 0.806055760337 0.602254021126,0.558093716895 0.973517525136 0.369783591031 0.794016325802 0.573498985226 0.312377210208
0.72151094978 0.0791759489546 0.235734996894 0.807672383833 0.462050215951 0.165705818752,0.572423270622 0.998437753432 0.934381322955 0.20935157569 0.141521562528 0.481997840514
0.481063919316 0.707740577178 0.535133970914 0.426703099431 0.784369464806 0.0753504608938,0.485275940065 0.560266847157 0.0111961290851 0.300080441735 0.215673596888 0.296827276156
0.305444371347 0.24848375725 0.911785574199 0.16450151106 0.50719330323 0.267582185159,0.167490187566 0.425033526015 0.456134452296 0.392032298192 0.860800784993 0.296150774973
