0.980382819269 0.523322424204 0.969907496524 0.917668042923 0.245334673984 0.558156676431,0.571221068492 0.961172428072 0.160543940027 0.906334549607 0.552651026732 0.0610731604027
0.60674764631 0.0688485635285 0.410056512409 0.491110862014 0.0936721772817 0.408297577402,0.874962962983 0.770032818782 0.670344153531 0.618545356396 0.202522953432 0.184868194564
0.790614677795 0.284720759879 0.372435491799 0.955023706641 0.367833758878 0.838521155697,0.477788814336 0.425792566143 0.825711102849 0.396004354992 0.6735709935 0.685831715844
0.999520952586 0.147305228971 0.794511385789 0.612374062897 0.89386376196 0.703823797552,0.291878483173 0.542626331977 0.0629353555119 0.141402314029 0.806098921857 0.856732814004
0.468312098169 0.714223071898 0.110814361408 0.886482735287 0.262850235182 0.347130128844,0.425305384207 0.139314712059 0.528745856997 0.14947620426 0.0858004043023 0.805136175791
0.541220976538 0.890131889778 0.240161605246 0.486855564168 0.567401404032 0.996932430053,0.686392047163 0.812389092984 0.0312557978607 0.235450572227 0.163432774531 0.752136154354
0.818876984621 0.495745235998 0.21110977133 0.292603058159 0.610789009811 0.881909291679,0.604509883616 0.799055935495 0.284156726559 0.941706906041 0.30345344967 0.542105566654
0.309951205029 0.15706455772 0.19585077334 0.136905933634 0.707724932649 0.606102006439,0.470866800389 0.773390450423 0.209335510103 0.629436319547 0.593244979432 0.462601074688
0.235780805137 0.0318586439978 0.107499757164 0.871008534878 0.733340596636 0.143395034073,0.353654394958 0.917741930027 0.91409727659 0.738611697167 0.785669875989 0.0848735390349
0.381877713442 0.397895297573 0.233247036143 0.54526047957 0.19707378561 0.977397067069,0.723331778974 0.265959501952 0.114369326056 0.554139837908 0.778187601502 0.203853855876
0.547685924947 0.654849429974 0.704078625539 0.976373896483 0.180659019517 0.386231111634,0.636829028177 0.816632355437 0.196153095528 0.0537742260252 0.565688056874 0.498352913236
0.714092614327 0.832662758564 0.30959466633 0.325758490029 0.87572490622 0.311709543735,0.773293258207 0.798869372898 0.626449405313 0.841876709253 0.888682372284 0.327266795424
0.299535571267 0.671434713266 0.689939858063 0.100300994829 0.106165399697 0.838894018602,0.0163386767701 0.282734516071 0.880140778392 0.259394833041 0.871317865334 0.260851524281
0.29852903474 0.324017742508 0.239095844991 0.797103638149 0.196934799819 0.910179759954,0.264518489691 0.542054015129 0.00881506723823 0.916981587105 0.441616494257 0.194672866481
0.0740744655641 0.565300206516 0.959676733082 0.320617907347 0.582407044631 0.420595467224,0.903621071957 0.418335447089 0.6232358419 0.101318973642 0.157094020992 0.834326476182
0.850251683402 0.254731730873 0.723155927123 0.902947917297 0.962122017709 0.733394558921,0.430430061254 0.253475543091 0.913196862884 0.441648272214 0.709296748026 0.983919590184
0.171462666156 0.495513972833 0.611824960121 0.407467070623 0.881231005365 0.324957742404,0.460851551424 0.19585043739 0.182821855182 0.592628041272 0.866351547175 0.233840784769
0.809279428953 0.59380108383 0.514975081006 0.604643658296 0.794516153306 0.889378874402,0.619755202098 0.806491663752 0.967462623576 0.123612066267 0.0902662867097 0.987163077198
0.616041864844 0.878960022117 0.96553224862 0.354624414092 0.104365031256 0.27885789418,0.807030508939 0.161232463403 0.0652568407232 0.682804536727 0.866947054405 0.693922831229
0.889014151048 0.658177788707 0.0646059708396 0.748546488433 0.378424157751 0.85205694999,0.119138094635 0.975410965083 0.813367794684 0.227740548121 0.181062446984 0.0319905665178
0.965854847073 0.166126830427 0.701292194893 0.666437457944 0.00972527128334 0.0930713779395,0.648107187191 0.470509281499 0.995435227904 0.812163653119 0.299630661831 0.948983576772
0.315011731781 0.0813585495956 0.402568383463 0.482880305974 0.035994255492 0.274947762453,0.686892557233 0.868282558475 0.539753429861 0.292931373178 0.941768206787 0.650490561564
0.626202600875 0.470002190756 0.385237037054 0.173648725672 0.453281424169 0.77821324925,0.292854698265 0.389125096268 0.702976013602 0.196833462396 0.897663028055 0.53336080145
0.403702251206 0.159682179242 0.0499402559016 0.144919392393 0.0591705631285 0.463815435299,0.674450390471 0.532844326589 0.0316673323518 0.584246511303 0.613891523224 0.403909773434
0.0557088296317 0.0771397513981 0.229808128664 0.166922556626 0.612496866399 0.484954324019,0.977340989242 0.243923341532 0.952215631176 0.107541615083 0.472824857523 0.175099183677
0.294126984599 0.622182273418 0.0892838298106 0.0742504777083 0.394780902799 0.44476920581,0.899220448791 0.491195855541 0.213075512999 0.455500221827 0.675206085985 0.844648980344
0.76492704856 0.87499735187 0.0412421552258 0.780156523621 0.317233697579 0.125683026183,0.798727480218 0.299534006373 0.299111089066 0.452493859866 0.18917402099 0.471096070876
0.449957444797 0.09368307985 0.00476431446334 0.918223979786 0.528567921867 0.285506578321,0.150978602996 0.823747156757 0.0642838982666 0.969314453178 0.518553616834 0.118561895969
0.379375362495 0.341474942147 0.279395569813 0.291821009422 0.583323407159 0.274254387676,0.535243879989 0.193378566743 0.303712679904 0.0331601610405 0.874841857012 0.896413707049
0.521830656572 0.677433401888 0.55476985542 0.483641940058 0.492092045701 0.0986271931402,0.254701834041 0.618251185965 0.329107030226 0.234317130585 0.506953535652 0.0345456600393
0.271675714795 0.634562647711 0.853028626961 0.801027458501 0.490421224892 0.216344602658,0.898545461072 0.708044668234 0.666520514524 0.400153854876 0.385969030022 0.570680857131
0.0491012091622 0.435695214097 0.477956978225 0.562918330572 0.375372924623 0.870060800933,0.967222840348 0.945444159814 0.743813509029 0.816250787356 0.492833345247 0.164632840032
0.320834367964 0.542936435385 0.149123160375 0.0951581951529 0.650489166865 0.116303890658,0.24525397632 0.509720588655 0.626843535804 0.736811592796 0.140755566554 0.360044194809
0.806712133635 0.0807404090161 0.522194750519 0.0627155358665 0.38863273365 0.472986176454,0.437457598305 0.815827679356 0.206477922745 0.83789731046 0.889002454437 0.599633574109
0.257332463184 0.726655776018 0.402187982816 0.718991646078 0.901791738082 0.302241039999,0.100840015256 0.277505289972 0.296586166146 0.44473583559 0.663838075808 0.218793176931
0.718983320528 0.772440958514 0.00580478675219 0.970755172902 0.40364509087 0.735854779437,0.734148207851 0.476222473775 0.0470333095508 0.321254499025 0.918025431808 0.090712623908
0.866088564916 0.716063266833 0.28468979833 0.3808982275 0.720290677075 0.259202396412,0.486315298738 0.537566705991 0.969239733379 0.622833798659 0.439058845948 0.035025600245
0.896956158032 0.146969504312 0.288612586058 0.28914334066 0.867689824416 0.330932305814,0.0699147688866 0.568302575235 0.472610538572 0.779219651632 0.75579283011 0.267131919237
0.626321116916 0.543416915423 0.190207754843 0.681496037142 0.603949381317 0.741086255689,0.787095796078 0.0849454566839 0.327853478125 0.544446072825 0.415823457551 0.366168081311
0.028585241412 0.411856455196 0.522835205716 0.962973129081 0.75897220565 0.388368641014,0.124295599553 0.489768485432 0.345004291943 0.825742027254 0.133273699325 0.878904431897
0.266542514739 0.746594255048 0.63272010091 0.784100808932 0.303214062521 0.471334675831,0.840909244534 0.744000694988 0.571142883547 0.633045416946 0.212999966028 0.227570376536
0.443564062567 0.12563255404 0.394837294412 0.825742425444 0.387175832281 0.0359524703509,0.112234122514 0.0371171184192 0.650791274643 0.839431768908 0.810407633066 0.5098408295
0.308954581483 0.212569296817 0.0553873633545 0.995854177395 0.366733901614 0.879187515732,0.321526742958 0.307566368379 0.123393881007 0.864472355208 0.910422011096 0.631532181849
0.967094278992 0.437380311465 0.978862906608 0.517059346489 0.159029416935 0.107017049579,0.307898596779 0.270438792554 0.277970058673 0.984202336469 0.185648318989 0.0317583065886
0.851340431325 0.591261121476 0.758557296511 0.916365067062 0.323874852506 0.573955813572,0.309867700288 0.363304441702 0.92137280993 0.0241730141515 0.869120449608 0.569320148142
0.964569181259 0.673940826601 0.153558075812 0.156699112203 0.265880969806 0.244924785094,0.130604117882 0.440421541151 0.872282194069 0.409024081858 0.772280874382 0.133609409493
0.631374388322 0.598680857424 0.140303034457 0.438780039324 0.341582054335 0.519141367678,0.248201522104 0.31223496954 0.964500356793 0.84471587887 0.391252238952 0.299218854107
0.182604136339 0.435777739938 0.604202378478 0.121756225934 0.515880255943 0.309420699063,0.652284811403 0.233141958887 0.935089501273 0.737422630251 0.70906930252 0.13580684261
0.773251645728 0.0405149699366 0.236144141258 0.175351854887 0.720939915075 0.141265894812,0.701402759422 0.22698563243 0.078668970027 0.268858282757 0.912167129346 0.641747003472
0.864128744899 0.0403278581246 0.653103554362 0.121149961917 0.237294537161 0.3350360089,0.886879683945 0.0489203873095 0.109143047165 0.141923905693 0.522699198787 0.929406110654
0.288024544491 0.0603046926916 0.187086772197 0.174605986054 0.875146499377 0.943177496571,0.436957786985 0.344684249294 0.629503259757 0.764910429445 0.35244914249 0.0932132273436
0.741298466907 0.721114651353 0.0522173162181 0.83710237825 0.443324115861 0.457350923487,0.31604317773 0.461907344955 0.674709188561 0.68059255503 0.725268386818 0.611129250954
0.942974544244 0.742429927347 0.783287496866 0.380980011318 0.419300478376 0.352360268273,0.250593493936 0.991082455348 0.441718046582 0.202495019836 0.0667862863017 0.436796739194
0.378307219318 0.438554320602 0.312503195745 0.294457243967 0.18705321515 0.921644456111,0.145591428924 0.470992201033 0.269017215858 0.536185179898 0.923744314018 0.45346920983
0.462295937187 0.400860190995 0.187680778105 0.714828236388 0.197705668593 0.00875660017754,0.000218161845105 0.557858780962 0.706641189081 0.511335567363 0.320043022877 0.37271029873
0.833252313953 0.541539514025 0.652493216739 0.118481504624 0.538040678188 0.266620663608,0.752060840026 0.0615480124315 0.227627981077 0.922757986462 0.89849707901 0.78248527125
0.734729715134 0.168950597807 0.189964221953 0.890960558456 0.65512737191 0.837702576479,0.188640592013 0.0608585719868 0.283607543405 0.179379361466 0.669740897949 0.315393984933
0.774871788287 0.0575443311529 0.0324377721859 0.305568946209 0.00585667710708 0.458875781151,0.996276061877 0.268683170542 0.462480960117 0.0977288052657 0.146173268046 0.593106261009
0.732690331956 0.458113240112 0.221513524638 0.750616826551 0.102128544908 0.246380443682,0.617736339839 0.209196628448 0.514517716835 0.808761819178 0.913185042066 0.206853855248
0.537949920348 0.0704132225471 0.321539678722 0.79023060921 0.221375860494 0.536768592658,0.864717698504 0.212044634749 0.542060143264 0.433438992383 0.0486073845889 0.31172515714
0.140313139271 0.6569092513 0.0132405347174 0.555421110523 0.510626657839 0.218378685842,0.82331695707 0.144088699377 0.609969978168 0.777850106399 0.760896812738 0.0877967392297
0.830407216393 0.778456821458 0.20869763639 0.385369379583 0.0289212431964 0.0495433659231,0.109704641686 0.698460614489 0.947624571076 0.951716494882 0.843146781408 0.662761557606
0.454081696365 0.680737766603 0.657091860117 0.84570610169 0.0221475765179 0.934160217471,0.70398931599 0.40876943873 0.409591814574 0.547979668387 0.886331991411 0.228732872368
0.0232484599087 0.386128125974 0.735810772724 0.734560909253 0.617967227468 0.395597130784,0.980134362686 0.18847368277 0.813370856596 0.668560514189 0.472208198284 0.464491142991
0.476497829514 0.323039314517 0.919830875518 0.263937817822 0.356401047199 0.0109815625597,0.933298054933 0.130889083423 0.223399392436 0.226683448297 0.651128193908 0.584478355222
0.0318983339411 0.658848504939 0.749740265761 0.115129632022 0.0435395234574 0.538594543685,0.952503790993 0.48481971622 0.974267636678 0.490336480528 0.947188612451 0.488697647513
0.0793731634788 0.729771292506 0.779675318136 0.0573345758696 0.763481632101 0.358348130372,0.817006795851 0.227728727939 0.373230849262 0.274699450096 0.84105461263 0.347300680844
0.0339729619398 0.336724657376 0.351458543924 0.909037422157 0.800037837503 0.648762791901,0.852801225913 0.475260523861 0.54929725819 0.582181319999 0.876431113356 0.212705053587
0.251746591644 0.966655424753 0.537096328188 0.628295802237 0.31417818201 0.542073476475,0.239591061124 0.593146879842 0.861996099525 0.809335056812 0.432480120116 0.192135253814
0.989067296657 0.973274983211 0.631506281768 0.513753293544 0.12282378832 0.54961868875,0.692941387955 0.0820032613888 0.701644575939 0.636768634519 0.505004960049 0.865838371136
0.430247724948 0.404237298137 0.853930878527 0.168132860399 0.757806212943 0.821001882207,0.652462844566 0.54676854179 0.942758412216 0.735465200748 0.356992758819 0.175875680708
0.912016278429 0.886533337935 0.448034270721 0.549368744974 0.330749896548 0.98917996896,0.74863654112 0.99191496423 0.260008508999 0.558022527518 0.92508679928 0.969724630872
0.270344870225 0.974772353459 0.146018516785 0.51903577906 0.708496604023 0.102140691129,0.079547804456 0.578834757875 0.747570539439 0.445813345786 0.668221079089 0.247275673137
0.603745718261 0.037696764095 0.114743921402 0.423964905847 0.181716303558 0.13271112977,0.0251467302318 0.0955473179133 0.0162497308679 0.198108012007 0.0269249749674 0.647604297354
0.999356298644 0.988840286598 0.542156178148 0.0184348420496 0.264754482157 0.764236304777,0.605882525758 0.269199865473 0.697561996093 0.0223662718551 0.56594008312 0.193669692333
0.823391996489 0.416951312907 0.11061606833 0.777684254099 0.289012118302 0.05198705532,0.377062032804 0.19302864468 0.301441374279 0.641297702699 0.806082680602 0.91505956745
0.66875244321 0.674641621465 0.349747584121 0.999036319075 0.98084221311 0.779341453087,0.382572731409 0.203413735915 0.992207297458 0.0916641775016 0.00443535220822 0.394582579153
0.859802942799 0.981325615714 0.412914325128 0.333177221889 0.0912786713194 0.14799611199,0.746101514733 0.896152313949 0.224946027059 0.322328409417 0.458804818229 0.583702091411
0.554996784924 0.456032976287 0.763482725807 0.815341196344 0.872331244255 0.746523004909,0.0520298617347 0.35357272496 0.873204622819 0.321677971731 0.251579439932 0.749526561146
0.0628272822768 0.226400605636 0.834417971457 0.437985764529 0.670268337891 0.68782858901,0.900418404278 0.919944894312 0.084765667354 0.0564530904966 0.795550531291 0.625731051802
0.751584666977 0.561921368187 0.879014096174 0.893285930768 0.362453142308 0.56304610148,0.787347000349 0.988454737232 0.809000823308 0.981065508516 0.43240487201 0.766863639477
0.921166547342 0.790828691736 0.66255342358 0.576464481549 0.885069838103 0.126390060873,0.297010832304 0.385438725918 0.730292064755 0.639694803032 0.663306340885 0.252436762219
0.957222673787 0.177728873554 0.430237390063 0.836884833929 0.781214720815 0.433066924146,0.0192342809983 0.0622658906491 0.485736700702 0.594591839028 0.849068882674 0.669376412291
0.36451145503 0.0962713209158 0.232523793805 0.0351609129242 0.489585686272 0.617647215657,0.550887971904 0.541701734153 0.52529767908 0.561985234862 0.107595905449 0.869732666168
0.830966742928 0.833546583796 0.928990144981 0.744087536729 0.203073831374 0.878466341472,0.254527452519 0.379406889575 0.937286022297 0.715828147635 0.478807684327 0.137123025039
0.436861470854 0.0484519420306 0.0425864756666 0.960984615491 0.0297144305728 0.392504103065,0.746308415901 0.125568153614 0.395292344972 0.518961465719 0.0281650680278 0.806044684925
0.403064836284 0.483414682814 0.699037334624 0.68736485367 0.795028497128 0.731743214164,0.601572097356 0.0855764361338 0.761009776264 0.600537691019 0.427626893148 0.315563113296
0.476077685199 0.992068678058 0.601932395979 0.696762859931 0.630980829554 0.208852215289,0.29331450064 0.322074017413 0.768198375924 0.479117321061 0.435439063942 0.688159605745
0.813025935533 0.307916298948 0.149395143794 0.427277090749 0.59232823782 0.509629141165,0.725657240055 0.321956984748 0.970982417551 0.7461708893 0.728085002428 0.435532466781
0.157066061552 0.0999088549729 0.943254557815 0.61002555714 0.399466355587 0.519076071937,0.689519034949 0.977333954855 0.918488869827 0.0513240015198 0.425534060692 0.196653610845
0.475657934406 0.244592608356 0.644082403827 0.279026401698 0.47715691818 0.100587052657,0.292674074141 0.0619799659714 0.70180062126 0.965746589605 0.518795634159 0.607134910542
0.490143271892 0.796217511169 0.916344117133 0.587940440084 0.434481867452 0.983508869116,0.330942594501 0.521392942022 0.922783010313 0.289644847347 0.736135596989 0.699010718523
0.504923581338 0.100706123902 0.180191674341 0.387012061107 0.547137737745 0.0381957362923,0.545975183207 0.537538044317 0.056918732741 0.474171981024 0.0179445186797 0.425922159961
0.441648432112 0.712598977469 0.706855029578 0.658445841633 0.969695035828 0.878114084051,0.358714376703 0.282105135623 0.082868179296 0.257991026721 0.876260000147 0.448288807295
0.536290661167 0.939156434851 0.321803200365 0.794391974627 0.25608574807 0.259369366,0.552567047335 0.571724839629 0.892624299888 0.97814882583 0.310977787125 0.35306770479
0.0368070345421 0.713601915199 0.743657425244 0.932238870341 0.97942998719 0.605070332237,0.698647765405 0.944219420177 0.359264069468 0.459882130591 0.24947893513 0.955254658598
0.504883892875 0.629531896742 0.711673888042 0.467568441813 0.0709252909669 0.558812084141,0.346492504914 0.765497744219 0.0578814454939 0.984400246637 0.486679089798 0.29108244704
0.0356337999189 0.870536502688 0.557913399818 0.445912565371 0.130219600727 0.280620609732,0.983262605893 0.61880100395 0.521006261503 0.599467864975 0.874914274258 0.885984489149
0.408965601142 0.138826370534 0.274450749656 0.97931731692 0.436205348894 0.426768995559,0.333931155627 0.37000640364 0.16258178295 0.964111135961 0.430640153747 0.0824926173995
0.195657834012 0.985768398353 0.824431200626 0.270863930463 0.130866477074 0.659584342488,0.141238228955 0.913694942298 0.726821572431 0.62170208905 0.834178827856 0.24217249604
0.435417227504 0.990358871423 0.900570878451 0.352449885807 0.527408564407 0.482257784309,0.993752429356 0.0181919709339 0.635367931204 0.75408567305 0.61848417511 0.573809713498
0.0326472609966 0.984647189884 0.452108110111 0.789019786879 0.838034815826 0.998673268466,0.194007768156 0.761931317397 0.582972943073 0.208680860685 0.529708026793 0.0655582036237
0.880207670119 0.415482293506 0.416986825265 0.822199869778 0.757772897325 0.997881812152,0.604108922811 0.915033838902 0.387446052705 0.826649547655 0.552001241277 0.71954809821
0.531049888071 0.516686481406 0.834099448626 0.204823830877 0.812939798884 0.397635822645,0.723267751591 0.0788719749381 0.528172212578 0.626332514215 0.868270274212 0.587337322763
0.503137527066 0.102063624787 0.575007604223 0.926105339479 0.0101798546522 0.438889530572,0.423387417492 0.569840215903 0.136313354395 0.465758929818 0.0328322879819 0.906479874631
0.740633827953 0.604555017485 0.50692424656 0.43684664094 0.613020764592 0.384488593023,0.455989359091 0.771866261239 0.477514727615 0.255150473206 0.989782597285 0.128031145643
0.250372140564 0.814843593828 0.317616981363 0.542668029825 0.255808419773 0.0801884660933,0.807749051708 0.0301063031188 0.709865256393 0.169730623241 0.786015579072 0.500125474903
0.232674451748 0.881416701967 0.579515225633 0.667950942632 0.81167709112 0.0917528463004,0.130115502473 0.494157435154 0.472412710465 0.82236342279 0.150557954066 0.604997461821
0.604988977678 0.747370003732 0.356288648636 0.942680439892 0.775013327886 0.985037750001,0.403925594639 0.944334094619 0.89064876006 0.776037727558 0.293058082407 0.64633780826
0.0850800366755 0.265348149856 0.39372197355 0.923895159229 0.959617625369 0.0458721116119,0.065494514187 0.660795852434 0.453931923224 0.266877901002 0.583260675187 0.502309118508
0.661843998999 0.0706746911318 0.20954821891 0.285449687749 0.225413514306 0.507704767119,0.837486000745 0.857837941477 0.491274583235 0.211765975003 0.339907009306 0.709208177692
0.0252889769625 0.419991156985 0.239301230572 0.226765304664 0.983535132574 0.730115362658,0.843035580904 0.969716179702 0.0910292022333 0.623288351925 0.378291616754 0.144434552857
0.765475672162 0.0391502065144 0.445663742762 0.496065013094 0.487954635914 0.0826687699291,0.0744775484261 0.0891942264402 0.876667695052 0.391532416448 0.280298320356 0.630186858857
0.483189691718 0.659253486422 0.562247688432 0.17801356766 0.712045405426 0.94935987972,0.974891977282 0.679415989188 0.00462943523913 0.376193941364 0.300556439114 0.999438927649
0.71077696688 0.823243075941 0.815299669174 0.174801571455 0.99929277324 0.415776695678,0.568085211499 0.000349317908709 0.856494253632 0.30296277968 0.0852343964109 0.107853473345
0.110480660652 0.112257681511 0.137890519452 0.952173181814 0.452213518094 0.0849221555321,0.750019309442 0.830321745698 0.687329302578 0.278249905918 0.508967363733 0.299433636345
0.392169732142 0.637103426591 0.891710789616 0.202606278873 0.384639626205 0.500831074357,0.827778864626 0.756695510714 0.857926470869 0.510623703415 0.244580468921 0.380610175958
0.74826878384 0.719862841336 0.206245381081 0.360026414423 0.374075626862 0.904444867354,0.899410667167 0.109947601246 0.197714442707 0.594766721112 0.643089568041 0.818739538832
0.451620341802 0.163371445076 0.0291459130802 0.507841712528 0.214458865645 0.122481047023,0.155419945733 0.0341231555023 0.179397593596 0.474961144431 0.459677872363 0.0264680428372
0.344466003544 0.196532463544 0.0868693033014 0.00398265097363 0.761968162714 0.187250527799,0.253277982264 0.102359012296 0.617014528611 0.360499346708 0.185161380116 0.867454412222
0.442678015406 0.459294711038 0.917668109456 0.334133045212 0.458323712814 0.152173633547,0.705238192812 0.746116766268 0.526398848135 0.678671588163 0.881263317462 0.756030558043
0.422998501436 0.525326686715 0.784891528916 0.12363858009 0.893295654624 0.877067970988,0.982821192397 0.821258388322 0.877644462595 0.541506458907 0.458645006917 0.869080288391
0.933323410775 0.669334500969 0.176360102738 0.275234666065 0.768287832702 0.259498662081,0.776735137136 0.779531854707 0.145747283583 0.936070586295 0.173141872459 0.391568289144
0.418876515093 0.968348469602 0.691569725494 0.287119375996 0.342494644635 0.536866236327,0.256281444794 0.179638190218 0.472692238358 0.282091618935 0.0109104583913 0.771716427276
0.229738207387 0.665260931721 0.357357289142 0.381086109205 0.653921095084 0.73739270813,0.524859116274 0.182691407726 0.575855322925 0.405859444662 0.809272963195 0.727765108975
0.938336649428 0.983856890358 0.288407840604 0.329610790324 0.714315329731 0.975241300902,0.524727023856 0.980125499285 0.91855407993 0.899436332868 0.792990478383 0.968198748886
0.558732994056 0.386476470221 0.351057110745 0.193135930746 0.962227627421 0.284617449671,0.653743455367 0.167165176875 0.594617014231 0.692063336889 0.879548043876 0.999235986132
0.983488137168 0.373392885063 0.288648693237 0.0388347708235 0.472808996439 0.631328640355,0.503550609956 0.539037019048 0.752848231358 0.621795398019 0.232284719886 0.290158019747
0.835376147025 0.203284369786 0.774906883455 0.237834536863 0.999363833977 0.739457596655,0.848992862618 0.325885176235 0.566164807057 0.463258196298 0.27836566668 0.812154437133
0.730789803333 0.39152596334 0.997968363126 0.426711277767 0.823390413401 0.668084794462,0.946629984442 0.00540079817798 0.664572708653 0.172575707194 0.85968165524 0.674536366428
0.741638644708 0.0935588091882 0.717235540242 0.280522050579 0.962068342696 0.00231900757824,0.48091273803 0.619923063142 0.999082431274 0.996733436737 0.319501166718 0.2846881262
0.258048056231 0.0348219566971 0.467715957513 0.815511106397 0.886971670932 0.408468036014,0.256863964342 0.234236784869 0.134678206656 0.779877924237 0.28367830673 0.19539226081
0.0907970478732 0.849433685931 0.477288845309 0.543360835146 0.61356844838 0.386845289875,0.319073066549 0.270584670276 0.17095796473 0.35759493522 0.0298163958694 0.548256221824
0.0645451775733 0.314675711441 0.474880925492 0.311743969221 0.90117486969 0.08165889769,0.697831953866 0.501158111258 0.336162025604 0.750523017964 0.461916784577 0.235279780893
0.997179803548 0.00964422625932 0.606208955015 0.207144370912 0.153506210679 0.493637202264,0.127004835846 0.714216157994 0.266863759628 0.704811558403 0.162905578546 0.678153335082
0.346691520078 0.747098303229 0.710295908406 0.811997727815 0.0554025095114 0.180157519237,0.851801181109 0.690824623242 0.873762822691 0.224873544474 0.476551391225 0.396942015089
